,Features,Importances
2276,PF3D7_0904800,6.458815159491159e-05
1347,PF3D7_0607700,6.454316919528064e-05
1230,PF3D7_0527900,6.450466512252018e-05
5062,PF3D7_1432200,6.450203436605681e-05
203,PF3D7_0111100,6.449067481855757e-05
4245,PF3D7_1321600,6.448345409653414e-05
1043,PF3D7_0509100,6.436910915644484e-05
5144,PF3D7_1440400,6.436631969241101e-05
349,PF3D7_0210900,6.434457454848483e-05
1574,PF3D7_0630200,6.432773798363473e-05
1575,PF3D7_0630300,6.430267886854974e-05
2395,PF3D7_0916800,6.428999002123889e-05
4182,PF3D7_1315300,6.420492313070976e-05
1241,PF3D7_0529000,6.419966367456616e-05
2777,PF3D7_1017300.2,6.418769458811595e-05
2581,PF3D7_0935400,6.416285944373116e-05
3777,PF3D7_1228800,6.411842012063214e-05
1948,PF3D7_0804900,6.40766517749207e-05
597,PF3D7_0313200,6.40494231048457e-05
5157,PF3D7_1441700,6.398488320883746e-05
493,PF3D7_0302700,6.397184465928399e-05
395,PF3D7_0215500,6.394550382901475e-05
3543,PF3D7_1205200,6.393500488835092e-05
1285,PF3D7_0600900,6.391760949886103e-05
2385,PF3D7_0915800,6.390043749390168e-05
492,PF3D7_0302600,6.387683606587756e-05
101,PF3D7_0100200,6.387252605401734e-05
1591,PF3D7_0632600,6.386728189068121e-05
1691,PF3D7_0710600,6.384161059629632e-05
617,PF3D7_0315200,6.383504608269715e-05
1700,PF3D7_0711500,6.383461322000352e-05
2413,PF3D7_0918600,6.382586221170461e-05
3903,PF3D7_1241900,6.38111690139863e-05
533,PF3D7_0306700,6.3810488816707e-05
936,PF3D7_0424100,6.380710083926042e-05
3929,PF3D7_1244500,6.372023527232806e-05
4980,PF3D7_1423700,6.370608239521693e-05
4200,PF3D7_1317100,6.370334236584552e-05
1822,PF3D7_0724200,6.369944132961147e-05
5137,PF3D7_1439700,6.369381874759902e-05
4460,PF3D7_1343300,6.362934143279513e-05
2371,PF3D7_0914400,6.354521562805118e-05
3173,PF3D7_1118000,6.354284309655841e-05
2000,PF3D7_0810300,6.353457248367943e-05
169,PF3D7_0107600,6.350205863586749e-05
115,PF3D7_0102200,6.348462332737823e-05
2282,PF3D7_0905400,6.343317879153961e-05
2797,PF3D7_1019300,6.342505895265775e-05
1978,PF3D7_0807900,6.33958554058674e-05
2578,PF3D7_0935100,6.337127056384421e-05
3934,PF3D7_1245000,6.334965914961069e-05
2864,PF3D7_1026000,6.331477609804307e-05
1721,PF3D7_0714000,6.331447366008764e-05
633,PF3D7_0316700,6.325222313477159e-05
4393,PF3D7_1336500,6.32436247743669e-05
1292,PF3D7_0602200,6.320844621215992e-05
1954,PF3D7_0805500,6.31531260465191e-05
402,PF3D7_0216200,6.31470259865146e-05
2034,PF3D7_0813600,6.313127861412536e-05
4509,PF3D7_1348200,6.311145661603596e-05
1067,PF3D7_0511600,6.308612624887697e-05
1560,PF3D7_0628800,6.299719814550029e-05
4288,PF3D7_1325900,6.291974064773657e-05
2439,PF3D7_0921200,6.291938779846032e-05
1222,PF3D7_0527100,6.291928352035975e-05
2542,PF3D7_0931500,6.291215482048736e-05
1565,PF3D7_0629300,6.283662295966247e-05
5325,PF3D7_1458500,6.282551229894331e-05
3932,PF3D7_1244800,6.281866063717678e-05
1524,PF3D7_0625200,6.281708116555943e-05
527,PF3D7_0306100,6.280620698336916e-05
5057,PF3D7_1431700,6.274674644503e-05
4493,PF3D7_1346600,6.269919589005403e-05
351,PF3D7_0211100,6.26626988482509e-05
1731,PF3D7_0715100,6.263236629020729e-05
4726,PF3D7_1370400,6.259915069734118e-05
352,PF3D7_0211200,6.25617716126448e-05
289,PF3D7_0204800,6.247277166532846e-05
2399,PF3D7_0917200,6.24367825802765e-05
2615,PF3D7_1001000,6.243300750375859e-05
5305,PF3D7_1456500,6.243117582768643e-05
2135,PF3D7_0823900,6.24196840353821e-05
5529,PF3D7_1478900,6.239555867700895e-05
1249,PF3D7_0529800,6.237476387916089e-05
3764,PF3D7_1227500,6.230696900093041e-05
5487,PF3D7_1474700,6.230398505653725e-05
640,PF3D7_0317400,6.226194683842238e-05
4814,PF3D7_1406700,6.221065560003313e-05
2007,PF3D7_0811000,6.21974918068746e-05
4719,PF3D7_1369600,6.21829128277494e-05
2334,PF3D7_0910600,6.214983309330604e-05
851,PF3D7_0415300,6.214554545501179e-05
1459,PF3D7_0618800,6.211670514230948e-05
808,PF3D7_0410400,6.20868071076911e-05
1689,PF3D7_0710400,6.20659121822872e-05
3578,PF3D7_1208700,6.202711892866323e-05
1785,PF3D7_0720500,6.20162034826134e-05
526,PF3D7_0306000,6.196701951401584e-05
3874,PF3D7_1238700,6.19203773962397e-05
975,PF3D7_0502200,6.189303635271625e-05
1581,PF3D7_0630900,6.18909676478261e-05
310,PF3D7_0206900.1,6.186434196791548e-05
3776,PF3D7_1228700,6.179903406815313e-05
3952,PF3D7_1246800,6.174421151032531e-05
2038,PF3D7_0814000,6.167493857499114e-05
3829,PF3D7_1234200,6.160527782160668e-05
3255,PF3D7_1126200,6.157064112207444e-05
2008,PF3D7_0811100,6.15337111661891e-05
2068,PF3D7_0817100,6.149502448518658e-05
345,PF3D7_0210500,6.147132683172357e-05
2778,PF3D7_1017400,6.145963757787634e-05
2098,PF3D7_0820200,6.144277867652712e-05
3325,PF3D7_1133300,6.143609627841673e-05
3964,PF3D7_1248000,6.142431060732572e-05
3528,PF3D7_1203600,6.142365156193126e-05
4891,PF3D7_1414400,6.141935478086146e-05
1036,PF3D7_0508400,6.1400319637486e-05
4016,PF3D7_1253400,6.139991284944785e-05
4117,PF3D7_1308800,6.139528254741941e-05
2823,PF3D7_1021900,6.137197713901725e-05
3258,PF3D7_1126500,6.130545991445881e-05
3745,PF3D7_1225600,6.130431797910872e-05
3955,PF3D7_1247100,6.130287935956371e-05
4982,PF3D7_1424000,6.129685660561667e-05
4687,PF3D7_1366400,6.128523473576622e-05
5074,PF3D7_1433400,6.121012650231376e-05
4491,PF3D7_1346400,6.115556008478989e-05
3317,PF3D7_1132500,6.109108783364902e-05
884,PF3D7_0418600,6.103838613827757e-05
4128,PF3D7_1309900,6.099577949255687e-05
4012,PF3D7_1252900,6.096724487395085e-05
3748,PF3D7_1225900,6.095362660181848e-05
5294,PF3D7_1455400,6.0935424913465394e-05
876,PF3D7_0417800,6.0895983315410005e-05
5112,PF3D7_1437200,6.0871601794555615e-05
2414,PF3D7_0918700,6.082478358174228e-05
3794,PF3D7_1230500,6.078164170076328e-05
45,MAL14.981735.981791.bc.k.v,6.077735891072938e-05
1824,PF3D7_0724400,6.073250904275713e-05
2915,PF3D7_1031200,6.0691023348654145e-05
396,PF3D7_0215600,6.068607343689595e-05
5046,PF3D7_1430600,6.062144823945788e-05
27,MAL13.1042932.1042987....k,6.061472891774065e-05
1566,PF3D7_0629400,6.0608232913268e-05
1829,PF3D7_0724900,6.059519931255788e-05
713,PF3D7_0400400,6.059308578201956e-05
3063,PF3D7_1106900,6.05709014849792e-05
1150,PF3D7_0519900,6.0509354674631156e-05
240,PF3D7_0115500,6.04960087051621e-05
1804,PF3D7_0722400,6.0460862736532124e-05
4162,PF3D7_1313300,6.045471376439992e-05
5190,PF3D7_1445000,6.0433245638281114e-05
5480,PF3D7_1474000,6.037069016826754e-05
3368,PF3D7_1137600,6.035882651483501e-05
3880,PF3D7_1239300,6.0343250188004586e-05
5015,PF3D7_1427500,6.0287900484008656e-05
2836,PF3D7_1023200,6.022785943912297e-05
5339,PF3D7_1459900,6.022404647459439e-05
4192,PF3D7_1316300,6.021542420999347e-05
3790,PF3D7_1230100,6.0198574275138025e-05
1755,PF3D7_0717500,6.0197238776226716e-05
1359,PF3D7_0608800,6.0160846834346936e-05
393,PF3D7_0215300,6.0133106500806365e-05
1406,PF3D7_0613500,6.0116135496035485e-05
2224,PF3D7_0832900,6.010470306641098e-05
3315,PF3D7_1132300,6.00709819309453e-05
4070,PF3D7_1304100,6.003400618283804e-05
4992,PF3D7_1425300,6.0017845799832514e-05
3244,PF3D7_1125100,5.999322153926997e-05
285,PF3D7_0204400,5.9936636169743705e-05
561,PF3D7_0309500,5.9936302617319106e-05
986,PF3D7_0503300,5.991856488703183e-05
2675,PF3D7_1007000,5.991495787782468e-05
4116,PF3D7_1308700,5.9879126357866214e-05
2607,PF3D7_1000200,5.984076149851417e-05
426,PF3D7_0218600,5.9766484296107533e-05
697,PF3D7_0323200,5.976253203201885e-05
4379,PF3D7_1335100,5.976091870265615e-05
61,MAL5.355573.355705.....r..,5.967676351752849e-05
2363,PF3D7_0913600,5.966317324977649e-05
2203,PF3D7_0830800,5.9586101902950706e-05
4343,PF3D7_1331400,5.95668491523143e-05
2026,PF3D7_0812800,5.9525476553730183e-05
811,PF3D7_0410700,5.952307219357587e-05
4586,PF3D7_1356000,5.946753167514856e-05
88,MAL9.1075300.1075530.bc..r,5.945500403636106e-05
4472,PF3D7_1344500,5.942859082180248e-05
543,PF3D7_0307700,5.935666880911368e-05
197,PF3D7_0110500,5.9345803739683554e-05
1180,PF3D7_0522900,5.933241968947865e-05
4981,PF3D7_1423800,5.9316407854897695e-05
1939,PF3D7_0803800,5.9185275624911156e-05
4132,PF3D7_1310300,5.912731011759921e-05
1696,PF3D7_0711100,5.9114452794273264e-05
2281,PF3D7_0905300,5.910542877078088e-05
2295,PF3D7_0906700,5.907718224536892e-05
3657,PF3D7_1216700,5.902636242266555e-05
1242,PF3D7_0529100,5.894165168299754e-05
2606,PF3D7_1000100,5.892689561685967e-05
2186,PF3D7_0829000,5.8916561960081574e-05
5453,PF3D7_1471300,5.8903597508189426e-05
1136,PF3D7_0518500,5.8877081777096954e-05
1884,PF3D7_0731000,5.882928499337228e-05
5432,PF3D7_1469200,5.8825588170988605e-05
2181,PF3D7_0828500,5.882221474225522e-05
2584,PF3D7_0935700,5.8799511027867555e-05
4829,PF3D7_1408200,5.879316829846896e-05
5126,PF3D7_1438600,5.8788658771819315e-05
4474,PF3D7_1344700,5.877886570058561e-05
2475,PF3D7_0924800,5.873034323675417e-05
317,PF3D7_0207600,5.8687374750264975e-05
2166,PF3D7_0827000,5.8666758662340554e-05
3551,PF3D7_1206000,5.8646554439560114e-05
4110,PF3D7_1308100,5.8631750700676936e-05
2418,PF3D7_0919100,5.861298613694022e-05
860,PF3D7_0416200,5.860308874714707e-05
542,PF3D7_0307600,5.856924056698329e-05
4833,PF3D7_1408600,5.845748076492408e-05
462,PF3D7_0222600,5.8445345119973744e-05
1416,PF3D7_0614500,5.8413621604534235e-05
3074,PF3D7_1108000,5.8401155753789476e-05
3367,PF3D7_1137500,5.83750661636426e-05
4042,PF3D7_1301300,5.837169013736393e-05
2828,PF3D7_1022400,5.837023923182432e-05
4922,PF3D7_1417500,5.836769934677691e-05
2991,PF3D7_1039000,5.830983597041468e-05
2498,PF3D7_0927100,5.828562365801706e-05
566,PF3D7_0310000,5.82611404565056e-05
2772,PF3D7_1016800,5.825227311260678e-05
4632,PF3D7_1360900,5.824963757234453e-05
404,PF3D7_0216400,5.8227054588013e-05
5478,PF3D7_1473800,5.821865965149803e-05
1618,PF3D7_0703000,5.821670692920498e-05
4150,PF3D7_1312100,5.8212171788779414e-05
963,PF3D7_0501000,5.818610304441613e-05
2386,PF3D7_0915900,5.8151955628779904e-05
4089,PF3D7_1306000,5.810350680753277e-05
4229,PF3D7_1320000,5.804263999200067e-05
4213,PF3D7_1318400,5.8037732100178176e-05
1685,PF3D7_0710000,5.799070901492076e-05
3405,PF3D7_1141300,5.7957222828122674e-05
58,MAL5.105778.105973.bc.kr..,5.795708114894812e-05
3844,PF3D7_1235700,5.7935596755003445e-05
2700,PF3D7_1009600,5.792250338355475e-05
1028,PF3D7_0507600,5.791296135814803e-05
3995,PF3D7_1251100,5.788174876703363e-05
2126,PF3D7_0823000,5.7792872042080865e-05
2513,PF3D7_0928600,5.7745497038923525e-05
2288,PF3D7_0906000,5.7708323102481345e-05
3440,PF3D7_1144800,5.770824028820908e-05
4347,PF3D7_1331800,5.769807347394789e-05
4283,PF3D7_1325400,5.76282318152809e-05
148,PF3D7_0105500,5.760150079255262e-05
419,PF3D7_0217900,5.754678584050841e-05
2552,PF3D7_0932500,5.753572986899224e-05
1973,PF3D7_0807400,5.7532935508465776e-05
5440,PF3D7_1470000,5.753097864933585e-05
2339,PF3D7_0911100,5.7478519960533764e-05
4269,PF3D7_1324000,5.747524088093429e-05
3889,PF3D7_1240200,5.742968082724194e-05
2687,PF3D7_1008200,5.742336860852717e-05
3560,PF3D7_1206900,5.740006526046358e-05
448,PF3D7_0220800,5.73350133857191e-05
1499,PF3D7_0622800,5.726391439932878e-05
5192,PF3D7_1445200,5.725893935318862e-05
1898,PF3D7_0732500,5.725781247785441e-05
549,PF3D7_0308300,5.71416425056162e-05
3559,PF3D7_1206800,5.713616008656952e-05
5198,PF3D7_1445800,5.7097482775741895e-05
1864,PF3D7_0728800,5.709284686587577e-05
4375,PF3D7_1334600,5.7069361565257875e-05
2611,PF3D7_1000600,5.6964644658936895e-05
5167,PF3D7_1442700,5.695075081397663e-05
3398,PF3D7_1140600,5.685181298132536e-05
337,PF3D7_0209600,5.677150795781011e-05
119,PF3D7_0102600,5.6769700098974885e-05
2479,PF3D7_0925200,5.665730948384677e-05
3397,PF3D7_1140500,5.6655880091906727e-05
1311,PF3D7_0604100,5.6642500976933085e-05
5060,PF3D7_1432000,5.663618968595575e-05
194,PF3D7_0110100,5.663337138549794e-05
5139,PF3D7_1439900,5.661930179861622e-05
4026,PF3D7_1254500,5.656290688234062e-05
453,PF3D7_0221300,5.6528421568565e-05
1796,PF3D7_0721600,5.6486853456968116e-05
4195,PF3D7_1316600,5.646212945507646e-05
5307,PF3D7_1456700,5.644308172980398e-05
3271,PF3D7_1127800,5.6415011601906245e-05
4525,PF3D7_1349800,5.638304058135954e-05
1262,PF3D7_0531100,5.637001936211944e-05
30,MAL13.1676588.1676677.....,5.636015924159238e-05
1161,PF3D7_0521000,5.6325483899795404e-05
4249,PF3D7_1322000,5.628073580430253e-05
3291,PF3D7_1129900,5.626126316327774e-05
4872,PF3D7_1412500,5.623839611503977e-05
590,PF3D7_0312300,5.621800674037371e-05
1443,PF3D7_0617200,5.618234681329478e-05
230,PF3D7_0114300,5.613517620237458e-05
259,PF3D7_0201800,5.611991881194904e-05
3372,PF3D7_1138000,5.611114131179115e-05
5486,PF3D7_1474600,5.6100675062047625e-05
2838,PF3D7_1023400,5.608875501018478e-05
1317,PF3D7_0604700,5.6076672148996255e-05
780,PF3D7_0407600,5.6068383383193924e-05
2532,PF3D7_0930500,5.604259305992474e-05
5309,PF3D7_1456900,5.6002402570999746e-05
2002,PF3D7_0810500,5.600233144974247e-05
4807,PF3D7_1406000,5.597959364747268e-05
4140,PF3D7_1311100,5.5963335057131284e-05
3502,PF3D7_1201000,5.5958479140525414e-05
1809,PF3D7_0722900,5.587776573925376e-05
1235,PF3D7_0528400,5.58581165166824e-05
346,PF3D7_0210600,5.5795936553281485e-05
1489,PF3D7_0621800,5.578560722609067e-05
4078,PF3D7_1304900,5.575403221627945e-05
172,PF3D7_0107900,5.5746508429786876e-05
4381,PF3D7_1335300,5.573313360060205e-05
1704,PF3D7_0712200,5.571047570530998e-05
1873,PF3D7_0729700,5.5631306251332883e-05
3089,PF3D7_1109500,5.560730504195942e-05
1988,PF3D7_0809100,5.558383354767982e-05
1656,PF3D7_0706900,5.551054919170462e-05
5261,PF3D7_1452100,5.5491885812389756e-05
252,PF3D7_0201100,5.5478456859921604e-05
5070,PF3D7_1433000,5.546010785194058e-05
2816,PF3D7_1021200,5.545387171334003e-05
844,PF3D7_0414600,5.544370172022992e-05
2016,PF3D7_0811900,5.5425978947392624e-05
5246,PF3D7_1450600,5.538176797174872e-05
4551,PF3D7_1352400,5.529274142904328e-05
3608,PF3D7_1211700,5.524643701367238e-05
651,PF3D7_0318500,5.5205361421334156e-05
2589,PF3D7_0936200,5.5188668939975746e-05
1475,PF3D7_0620400,5.5160830962726736e-05
4060,PF3D7_1303100,5.5149781615960096e-05
303,PF3D7_0206200,5.5114687684692226e-05
241,PF3D7_0115600,5.511146512384711e-05
5173,PF3D7_1443300,5.509021854399683e-05
3601,PF3D7_1211000,5.5074107779716936e-05
159,PF3D7_0106600,5.5007622337694796e-05
372,PF3D7_0213200,5.4974663130252565e-05
5257,PF3D7_1451700,5.494467027640785e-05
4468,PF3D7_1344100,5.490837254328889e-05
587,PF3D7_0312000,5.4885852170760654e-05
858,PF3D7_0416000,5.488387996570244e-05
2686,PF3D7_1008100,5.48661803806645e-05
1795,PF3D7_0721500,5.483010713691509e-05
4614,PF3D7_1359000,5.4812466582064044e-05
5518,PF3D7_1477800,5.4781395944561164e-05
2480,PF3D7_0925300,5.475240781643265e-05
1268,PF3D7_0532100,5.473493572978226e-05
4630,PF3D7_1360700,5.47344826331234e-05
3651,PF3D7_1216100,5.472644507736813e-05
1502,PF3D7_0623100,5.4707723349094927e-05
5343,PF3D7_1460300,5.463835357307768e-05
130,PF3D7_0103700,5.458483544015263e-05
333,PF3D7_0209200,5.4567649375948794e-05
1314,PF3D7_0604400,5.456142886322419e-05
1959,PF3D7_0806000,5.451035811562552e-05
2023,PF3D7_0812500,5.4456082284470716e-05
5050,PF3D7_1431000,5.4452512369999306e-05
1619,PF3D7_0703100,5.443178232519112e-05
810,PF3D7_0410600,5.44143563328458e-05
784,PF3D7_0408000,5.440299521983594e-05
2315,PF3D7_0908700,5.434543049937726e-05
1379,PF3D7_0610800,5.432956277440791e-05
1342,PF3D7_0607200,5.431465363722881e-05
1216,PF3D7_0526500,5.423762566763883e-05
4478,PF3D7_1345100,5.4186530084658343e-05
5323,PF3D7_1458300,5.418396018454564e-05
455,PF3D7_0221500,5.413497936732835e-05
3967,PF3D7_1248300,5.40991571139408e-05
3132,PF3D7_1113800,5.409179691417483e-05
1463,PF3D7_0619200,5.4066353710376195e-05
1946,PF3D7_0804700,5.4029094229048745e-05
1781,PF3D7_0720100,5.39857301764146e-05
3313,PF3D7_1132100,5.396988465085049e-05
3966,PF3D7_1248200,5.3961300882149085e-05
152,PF3D7_0105900,5.3933131124985083e-05
2541,PF3D7_0931400,5.3930174869961183e-05
5275,PF3D7_1453500,5.387391877870167e-05
214,PF3D7_0112400,5.3872809915914535e-05
1541,PF3D7_0626900,5.3871236146999985e-05
63,MAL6.1339986.1340131..c..r,5.3870932626771096e-05
3912,PF3D7_1242800,5.381537010759039e-05
2263,PF3D7_0903500,5.381414247393794e-05
1723,PF3D7_0714200,5.379679415312912e-05
5459,PF3D7_1471900,5.377307601997433e-05
210,PF3D7_0111800,5.374561106192559e-05
1698,PF3D7_0711300,5.3734025847042894e-05
84,MAL8.451144.451345.b...r..,5.358858826298846e-05
150,PF3D7_0105700,5.3584260289984716e-05
3160,PF3D7_1116700,5.353491173311316e-05
4355,PF3D7_1332600,5.350058544869674e-05
3721,PF3D7_1223200,5.345226672587017e-05
3072,PF3D7_1107800,5.343264049269566e-05
2677,PF3D7_1007200,5.343186150945077e-05
983,PF3D7_0503000,5.341045212570064e-05
5535,PF3D7_1479700,5.337899441856102e-05
3099,PF3D7_1110500,5.334399958854483e-05
1648,PF3D7_0706000,5.332788181966464e-05
2424,PF3D7_0919700,5.329686443611369e-05
2209,PF3D7_0831400,5.3272550460156624e-05
4536,PF3D7_1350900,5.3249836920724093e-05
3504,PF3D7_1201200,5.321122638898014e-05
2473,PF3D7_0924600,5.318582940391101e-05
3848,PF3D7_1236100,5.312712208730032e-05
2644,PF3D7_1003900,5.307678501347249e-05
3744,PF3D7_1225500,5.3075709020733715e-05
4443,PF3D7_1341600,5.306234246471314e-05
704,PF3D7_0323900,5.304243429828702e-05
2862,PF3D7_1025800,5.2989133015392195e-05
5125,PF3D7_1438500,5.294293442213264e-05
68,MAL7.11004.11246..c..r...c,5.29379314641157e-05
2536,PF3D7_0930900,5.292906614401414e-05
196,PF3D7_0110400,5.2926963580629093e-05
5447,PF3D7_1470700,5.2908291989128184e-05
4574,PF3D7_1354700,5.290380644146172e-05
323,PF3D7_0208200,5.287689979150538e-05
619,PF3D7_0315400,5.286515914501468e-05
2647,PF3D7_1004200,5.2836969166706375e-05
340,PF3D7_0209900,5.2834926918953006e-05
4191,PF3D7_1316200,5.282271877641057e-05
18,MAL12.1252815.1253072.bcg.,5.279452015770134e-05
1589,PF3D7_0632400,5.2751842872706875e-05
2937,PF3D7_1033400,5.269610579864716e-05
4589,PF3D7_1356300,5.265678592534929e-05
1881,PF3D7_0730500,5.2609789039300915e-05
4397,PF3D7_1336900,5.258183804446437e-05
5240,PF3D7_1450000,5.2572729676290104e-05
743,PF3D7_0403800,5.256711504187259e-05
4236,PF3D7_1320700,5.256236606739526e-05
4694,PF3D7_1367100,5.2546754869505975e-05
4036,PF3D7_1300400,5.246727649633811e-05
5292,PF3D7_1455200.1,5.2449886818431934e-05
4489,PF3D7_1346200,5.2419133707206244e-05
3251,PF3D7_1125800,5.234603078770131e-05
3658,PF3D7_1216900,5.232252127725164e-05
2336,PF3D7_0910800,5.230720697094313e-05
3991,PF3D7_1250700,5.2302854105968766e-05
198,PF3D7_0110600,5.2246498258717306e-05
4965,PF3D7_1422200,5.219966578694411e-05
4046,PF3D7_1301700,5.214625786942697e-05
3468,PF3D7_1147700,5.214508649934382e-05
3588,PF3D7_1209600,5.2079610270175744e-05
3379,PF3D7_1138700,5.200090931679706e-05
841,PF3D7_0414300,5.196900890109122e-05
3079,PF3D7_1108500,5.1962834381168326e-05
4492,PF3D7_1346500,5.1952890785141674e-05
2799,PF3D7_1019500.1,5.193897748594589e-05
4072,PF3D7_1304300,5.1931584513598616e-05
370,PF3D7_0213000,5.191870038880727e-05
3931,PF3D7_1244700,5.179625561864138e-05
5119,PF3D7_1437900,5.17882412065784e-05
315,PF3D7_0207400,5.178600491966407e-05
1937,PF3D7_0803600,5.175042645584494e-05
1740,PF3D7_0716000,5.168486659091647e-05
4840,PF3D7_1409300,5.164743517883823e-05
224,PF3D7_0113600,5.164501069437449e-05
2917,PF3D7_1031400.1,5.1636765376396963e-05
225,PF3D7_0113700,5.1571289327138865e-05
2722,PF3D7_1011800,5.148012575669968e-05
4004,PF3D7_1252100,5.1472075343716554e-05
3100,PF3D7_1110600,5.145281528648534e-05
801,PF3D7_0409700,5.1407941565087614e-05
3075,PF3D7_1108100,5.133060096384505e-05
4500,PF3D7_1347300,5.1239627546326693e-05
4423,PF3D7_1339600,5.123559726302159e-05
907,PF3D7_0421100,5.122759758686699e-05
425,PF3D7_0218500,5.117766575994148e-05
456,PF3D7_0221600,5.116382372212603e-05
3018,PF3D7_1102300,5.111671898869444e-05
1446,PF3D7_0617500,5.108689388102642e-05
2062,PF3D7_0816500,5.1023727098634864e-05
3554,PF3D7_1206300,5.100579836867576e-05
723,PF3D7_0401600.1,5.090570188606431e-05
4311,PF3D7_1328200,5.0817254163853035e-05
4278,PF3D7_1324900,5.079026314335283e-05
2673,PF3D7_1006800,5.0781114094043614e-05
387,PF3D7_0214700,5.077354063407187e-05
2953,PF3D7_1035000,5.0724122811758394e-05
291,PF3D7_0205000,5.071981039207368e-05
1709,PF3D7_0712800,5.070854404425261e-05
1684,PF3D7_0709900,5.070497378090823e-05
4038,PF3D7_1300600,5.068669399583717e-05
3406,PF3D7_1141400,5.065847679350345e-05
4104,PF3D7_1307500,5.063687652183532e-05
3312,PF3D7_1132000,5.0621638985015354e-05
2384,PF3D7_0915700,5.0615091089484536e-05
2070,PF3D7_0817300,5.0601123040279136e-05
3620,PF3D7_1213000,5.0551614490865565e-05
1887,PF3D7_0731300,5.0510170066961594e-05
3280,PF3D7_1128700,5.047027079394199e-05
1738,PF3D7_0715800,5.045962503143248e-05
3527,PF3D7_1203500,5.041877585445633e-05
1707,PF3D7_0712500,5.0386601674772926e-05
5421,PF3D7_1468100,5.0378394725819506e-05
1952,PF3D7_0805300,5.036220768377701e-05
862,PF3D7_0416400,5.019972835777617e-05
2145,PF3D7_0824900,5.015718211861848e-05
1650,PF3D7_0706200,5.014151712305593e-05
2201,PF3D7_0830600,5.0084055850324084e-05
3612,PF3D7_1212200,5.008194913213414e-05
4270,PF3D7_1324100,5.007576143463884e-05
3022,PF3D7_1102800,4.999194975526339e-05
1642,PF3D7_0705400,4.995448608955126e-05
1886,PF3D7_0731200,4.994949617956817e-05
469,PF3D7_0223500,4.994610331128092e-05
3077,PF3D7_1108300,4.98918082181793e-05
3633,PF3D7_1214300,4.9871309723573846e-05
5082,PF3D7_1434200,4.98677428612061e-05
5175,PF3D7_1443500,4.985497906612773e-05
4462,PF3D7_1343500,4.984045645511952e-05
2509,PF3D7_0928200,4.976743621950926e-05
2910,PF3D7_1030700,4.96890249896443e-05
629,PF3D7_0316300.2,4.964966026131597e-05
1834,PF3D7_0725400,4.960848481323626e-05
4682,PF3D7_1365900,4.960209654103131e-05
1105,PF3D7_0515400,4.959930856285846e-05
674,PF3D7_0320800,4.959828143992457e-05
4874,PF3D7_1412700,4.9519505748133095e-05
930,PF3D7_0423500,4.950466265640779e-05
1549,PF3D7_0627700,4.942071669120705e-05
1081,PF3D7_0513000,4.936363969432483e-05
4169,PF3D7_1314000,4.9337995389130955e-05
5272,PF3D7_1453200,4.930644755056881e-05
4671,PF3D7_1364800,4.912564910758687e-05
4153,PF3D7_1312400,4.905956589680713e-05
369,PF3D7_0212900,4.8988838767355666e-05
904,PF3D7_0420600,4.8950970725311315e-05
1017,PF3D7_0506500,4.887093963700914e-05
5473,PF3D7_1473300,4.886940788866885e-05
4897,PF3D7_1415000,4.8859099726713366e-05
2664,PF3D7_1005900,4.8855553033417223e-05
1612,PF3D7_0702400,4.885084287404283e-05
5162,PF3D7_1442200,4.884367816190931e-05
1371,PF3D7_0610000,4.882416476179455e-05
1906,PF3D7_0800400,4.873620299970383e-05
4009,PF3D7_1252600,4.867031129482685e-05
1405,PF3D7_0613400,4.8665650425695416e-05
833,PF3D7_0413500,4.8637672874764284e-05
2609,PF3D7_1000400,4.861813425519528e-05
3684,PF3D7_1219500,4.8615425814946144e-05
4119,PF3D7_1309000,4.860665154138665e-05
4751,PF3D7_1400400,4.8578785879399135e-05
5328,PF3D7_1458800,4.856694090948349e-05
447,PF3D7_0220700,4.856138211420991e-05
676,PF3D7_0321000,4.854375591532981e-05
2264,PF3D7_0903600.1,4.853492926044247e-05
4711,PF3D7_1368800,4.850578894398716e-05
3910,PF3D7_1242600,4.850223416314785e-05
5235,PF3D7_1449500,4.844689708415983e-05
2601,PF3D7_0937400,4.8445949430492803e-05
4784,PF3D7_1403800,4.836768117936285e-05
1630,PF3D7_0704200,4.828368944304377e-05
1383,PF3D7_0611200,4.8261252557249925e-05
880,PF3D7_0418200,4.8245328089462976e-05
3241,PF3D7_1124800,4.82229987408288e-05
4274,PF3D7_1324500,4.822246821891871e-05
3155,PF3D7_1116200.1,4.821661626313368e-05
661,PF3D7_0319500,4.816226851738561e-05
5448,PF3D7_1470800,4.8134649081445395e-05
35,MAL14.1062828.1062952..cgk,4.8077691156727446e-05
4518,PF3D7_1349100,4.803748892836808e-05
3678,PF3D7_1218900,4.8004992752181544e-05
2949,PF3D7_1034600,4.7998623513551164e-05
1019,PF3D7_0506700,4.7962127530904334e-05
1119,PF3D7_0516800,4.794724910499987e-05
1128,PF3D7_0517700,4.790624392976356e-05
3944,PF3D7_1246000,4.7896268027516357e-05
2355,PF3D7_0912800,4.787041090828301e-05
4312,PF3D7_1328300,4.786887507508222e-05
3179,PF3D7_1118600,4.780454242913561e-05
3749,PF3D7_1226000,4.775986169623022e-05
1911,PF3D7_0801000,4.7748805905558424e-05
4043,PF3D7_1301400,4.773405001759498e-05
4126,PF3D7_1309700,4.7717117051664155e-05
