,Features,Importances
2992,PF3D7_1140700,0.0001495762811982947
1968,PF3D7_0902000,0.00014957127540801297
3118,PF3D7_1205200,0.00014956864219862556
3777,PF3D7_1321600,0.000149544682492265
2574,PF3D7_1031600,0.0001495167269528761
2583,PF3D7_1032600,0.00014950162828135136
115,PF3D7_0114300,0.00014947199821118578
3300,PF3D7_1225000,0.00014946656090126945
4711,PF3D7_1453600,0.00014940731973195088
1739,PF3D7_0809700,0.00014938080881194362
3204,PF3D7_1214600,0.00014930720826191287
4359,PF3D7_1413600,0.0001492757086416612
4240,PF3D7_1400400,0.00014926742393237452
1582,PF3D7_0724000,0.00014922586677283705
4834,PF3D7_1467200,0.00014920967665021218
4332,PF3D7_1410500,0.00014920888698294574
1452,PF3D7_0709700,0.00014918895766172523
4140,PF3D7_1361000,0.00014915792410299865
888,PF3D7_0513000,0.00014915218911524262
1455,PF3D7_0710000,0.00014913682611631006
4192,PF3D7_1366600,0.00014910190044866193
3565,PF3D7_1254100,0.00014909913038772365
2870,PF3D7_1126600,0.000148994399393361
1398,PF3D7_0703800,0.00014898169431819158
1900,PF3D7_0826400,0.00014897632857389736
2941,PF3D7_1134400,0.00014897219115987575
3389,PF3D7_1234700,0.0001489160178139827
887,PF3D7_0512900,0.0001489147900010938
932,PF3D7_0517500,0.00014886284750807317
3278,PF3D7_1222800,0.0001487706884562369
3523,PF3D7_1249400,0.00014871896406203953
3793,PF3D7_1323200,0.00014869866321373342
1328,PF3D7_0627500,0.00014856518243391346
61,PF3D7_0107500,0.00014855007961390383
1594,PF3D7_0725200,0.00014853501347612737
266,PF3D7_0216500,0.00014852221216423808
1246,PF3D7_0618700,0.00014838034163372005
2542,PF3D7_1028000,0.00014836838168027635
1926,PF3D7_0829100,0.00014836822055754636
978,PF3D7_0522300,0.00014834153646200394
1589,PF3D7_0724700,0.0001483290829463371
3440,PF3D7_1240100,0.00014831932150406526
3249,PF3D7_1219500,0.00014831875479156243
445,PF3D7_0314700,0.00014831267949174165
4021,PF3D7_1348300,0.00014828744252005493
2058,PF3D7_0911800,0.00014821596028416774
2575,PF3D7_1031700,0.00014820925061307454
2145,PF3D7_0920900,0.00014820216010393296
2290,PF3D7_0937200,0.00014814830540917632
57,PF3D7_0107100,0.00014809090677177144
4673,PF3D7_1449400,0.00014808871410286982
1929,PF3D7_0829400,0.00014807202502802692
3836,PF3D7_1328000,0.00014802916489513082
194,PF3D7_0208600,0.00014801297342789953
1828,PF3D7_0819200,0.00014797864295973604
3090,PF3D7_1202000,0.0001479493751756998
387,PF3D7_0308100,0.00014789955327097583
3316,PF3D7_1226600,0.00014785557479368375
2527,PF3D7_1025600,0.00014783267750975793
4398,PF3D7_1417700,0.00014781857874679032
3236,PF3D7_1218100,0.00014774221896177403
403,PF3D7_0309900,0.00014771426544519866
3988,PF3D7_1344600,0.0001476904949544292
4865,PF3D7_1470500,0.00014766760287687788
2049,PF3D7_0910800,0.0001476559605581881
2469,PF3D7_1019400,0.00014764176907071993
4173,PF3D7_1364600,0.00014754431447421348
1605,PF3D7_0726900,0.00014748751566222526
2722,PF3D7_1110200,0.0001474704762426468
3325,PF3D7_1227600,0.00014746006591488808
532,PF3D7_0323600,0.00014740872552040975
4623,PF3D7_1443700,0.0001473782764802518
596,PF3D7_0406600,0.00014737148757646272
3876,PF3D7_1332500,0.00014735864926867647
1128,PF3D7_0606500,0.00014733557226350396
1700,PF3D7_0805300,0.00014733355745170435
4799,PF3D7_1463200,0.00014730854887636067
2411,PF3D7_1012900,0.0001472985440631167
2729,PF3D7_1111100,0.00014728292908411532
4707,PF3D7_1453100,0.00014723413772193628
3789,PF3D7_1322800,0.00014723106038801458
2296,PF3D7_1000200,0.00014721590577010166
2004,PF3D7_0905800,0.000147213697033585
2468,PF3D7_1019300,0.00014721101310655933
1286,PF3D7_0623100,0.00014720802086539892
2403,PF3D7_1012100,0.00014720430186114473
1227,PF3D7_0616700,0.00014717820024146935
615,PF3D7_0408500,0.00014714336107799785
740,PF3D7_0422800,0.00014700930301840326
4165,PF3D7_1363700,0.00014700922570737865
2109,PF3D7_0917100,0.0001470082439379333
2946,PF3D7_1134900,0.00014699708052455166
1986,PF3D7_0903900,0.00014699277937763952
4918,PF3D7_1475900,0.00014698891253839004
4107,PF3D7_1357500,0.00014695960021543522
646,PF3D7_0411800,0.00014695831140049687
640,PF3D7_0411100,0.00014695607314250505
2490,PF3D7_1021700,0.00014691668515964788
3719,PF3D7_1315500,0.00014691105854025758
3208,PF3D7_1215000,0.00014687299683680026
2757,PF3D7_1114500,0.00014686325449195912
1872,PF3D7_0823600,0.0001467752013902646
1139,PF3D7_0607600,0.0001467744194855971
2867,PF3D7_1126300,0.00014676929728993387
2775,PF3D7_1116500,0.00014676490881719237
4931,PF3D7_1477300,0.0001467033042990396
397,PF3D7_0309200,0.00014666759637867375
4628,PF3D7_1444200,0.00014658081857419177
3036,PF3D7_1145400,0.00014656925312390734
4098,PF3D7_1356400,0.0001465418177137242
1599,PF3D7_0726200,0.00014645296778893193
318,PF3D7_0300900,0.00014643180892624034
414,PF3D7_0311100,0.00014642770200125546
3369,PF3D7_1232400,0.00014640276359586548
3349,PF3D7_1230300,0.0001463999359897471
2926,PF3D7_1132800,0.0001463762078238039
2018,PF3D7_0907400,0.00014631821724744878
654,PF3D7_0413200,0.00014623899135639666
1715,PF3D7_0807000,0.0001462087859709427
2707,PF3D7_1107900,0.00014620213860560232
2909,PF3D7_1131000,0.00014619786459436665
142,PF3D7_0202200,0.00014616802505485046
1062,PF3D7_0531200,0.00014613429595403696
4641,PF3D7_1445700,0.00014609497533081927
4898,PF3D7_1473900,0.0001460858202412933
1,PF3D7_0100100,0.00014607407987054423
1298,PF3D7_0624400,0.00014606723061707158
2734,PF3D7_1111800,0.00014606532972342268
1271,PF3D7_0621500,0.0001460317712933616
2499,PF3D7_1022600,0.00014601976869201767
814,PF3D7_0505000,0.00014601654625277026
3201,PF3D7_1214200,0.00014600809701526213
364,PF3D7_0305700,0.000146007251340634
4732,PF3D7_1455800,0.0001460009121222583
3575,PF3D7_1300200,0.00014599306271644236
2548,PF3D7_1028700,0.0001459738693666008
2801,PF3D7_1119400,0.0001459706172486469
4302,PF3D7_1407300,0.00014596119258952403
2416,PF3D7_1013400,0.00014591476896548276
3163,PF3D7_1209900,0.0001459140678046599
2644,PF3D7_1040900,0.00014590076978478035
4060,PF3D7_1352400,0.0001457452506466079
3361,PF3D7_1231500,0.0001457242935349202
146,PF3D7_0202700,0.00014570996062654695
3434,PF3D7_1239500,0.00014569809620324439
702,PF3D7_0418300,0.0001456907549979109
268,PF3D7_0216800,0.00014567000277705753
2919,PF3D7_1132100,0.00014564115816828268
3456,PF3D7_1242100,0.0001456327174045148
454,PF3D7_0315600,0.00014563093032087887
4094,PF3D7_1356000,0.00014558752198800068
4858,PF3D7_1469600,0.00014554846907143549
257,PF3D7_0215600,0.0001455074259149871
3666,PF3D7_1310100,0.0001454451214279078
3055,PF3D7_1147700,0.0001454191025917887
2807,PF3D7_1120000,0.00014541643556713942
1352,PF3D7_0629900,0.0001454162890744627
1722,PF3D7_0807700,0.00014540768529308106
399,PF3D7_0309500,0.00014540735342834837
4029,PF3D7_1349100,0.00014539233398107144
1033,PF3D7_0528100,0.0001453713109036652
451,PF3D7_0315300,0.0001453616057724938
169,PF3D7_0205600,0.00014535896014253858
1423,PF3D7_0706600,0.00014535573583898047
3261,PF3D7_1221000,0.00014531726907320995
3927,PF3D7_1338000,0.00014530818831750975
508,PF3D7_0321100,0.00014530316691107912
1083,PF3D7_0601700,0.00014529683973037185
68,PF3D7_0108300,0.0001452928364358454
4193,PF3D7_1366700,0.00014529219298255018
1374,PF3D7_0700400,0.00014525032344173556
4368,PF3D7_1414500,0.00014524964888634734
3556,PF3D7_1252800,0.000145248051870053
4136,PF3D7_1360500,0.00014523277321986484
807,PF3D7_0504300,0.00014522455762803037
4164,PF3D7_1363600,0.00014512108326458946
2797,PF3D7_1118900,0.0001450985131230532
1790,PF3D7_0815000,0.00014508764930787967
4596,PF3D7_1440700,0.00014507596870173264
1644,PF3D7_0731400,0.00014507368840241286
242,PF3D7_0214100,0.00014500948359026615
1798,PF3D7_0815900,0.00014500850492681528
1482,PF3D7_0713400,0.00014500425074702073
2362,PF3D7_1007600,0.00014499849940418846
2973,PF3D7_1138400,0.0001449884968001314
2274,PF3D7_0935300,0.00014496722038728277
2534,PF3D7_1026800,0.00014495992533746172
561,PF3D7_0402800,0.00014495357137491897
4512,PF3D7_1431900,0.0001449266847310197
3698,PF3D7_1313400,0.00014491023588450265
4622,PF3D7_1443600,0.0001449102004131724
4160,PF3D7_1363200,0.00014488040428811152
59,PF3D7_0107300,0.00014486171806241618
4085,PF3D7_1354900,0.00014484064671972088
1031,PF3D7_0527900,0.00014483594464823307
3579,PF3D7_1300600,0.0001448268628678794
1622,PF3D7_0728700,0.00014479331742881985
4167,PF3D7_1364000,0.00014478081250216674
2902,PF3D7_1130200,0.00014476303331149455
3147,PF3D7_1208200,0.0001447444854857682
3275,PF3D7_1222500,0.0001447088677384692
1799,PF3D7_0816000,0.00014468591022654298
4341,PF3D7_1411600,0.00014466363088453643
692,PF3D7_0417300,0.00014465055387148431
4194,PF3D7_1366800,0.00014463925086772333
107,PF3D7_0113300,0.00014455971476792247
514,PF3D7_0321700,0.00014455520080695138
3448,PF3D7_1241300,0.0001445306810348433
829,PF3D7_0506700,0.00014452051898258372
858,PF3D7_0509700,0.00014450344796918462
3311,PF3D7_1226100,0.00014446699229614865
1573,PF3D7_0723100,0.00014446132441358882
3887,PF3D7_1333600,0.000144374295908221
4155,PF3D7_1362700,0.00014436596280165639
988,PF3D7_0523300,0.00014435063978778355
198,PF3D7_0209100,0.00014434844439208819
3447,PF3D7_1241200,0.0001442480518943482
728,PF3D7_0421600,0.00014422594473301935
1844,PF3D7_0820800,0.00014420041883005802
4293,PF3D7_1406400,0.00014419340397771636
4522,PF3D7_1432900,0.0001441886235683769
4019,PF3D7_1348100,0.00014416289480798233
4685,PF3D7_1450700,0.00014415913365540541
1000,PF3D7_0524500,0.00014415520106330883
3918,PF3D7_1337100,0.00014414928646446756
4798,PF3D7_1463000,0.000144114680328897
116,PF3D7_0114500,0.0001441053479522549
4952,PF3D7_1480100,0.0001440770262674572
1440,PF3D7_0708500,0.00014400082779754097
4038,PF3D7_1350000,0.00014398619975839513
22,PF3D7_0103300,0.00014396537842351816
2315,PF3D7_1002300,0.0001439575318493431
1335,PF3D7_0628200,0.00014391954970822182
1005,PF3D7_0525000,0.00014391671296522132
729,PF3D7_0421700,0.00014390790006742242
4020,PF3D7_1348200,0.00014390030892135676
954,PF3D7_0519700,0.00014388243437677588
755,PF3D7_0424300,0.0001438748581785604
4706,PF3D7_1453000,0.00014383041117553393
4766,PF3D7_1459300,0.00014382737630903476
54,PF3D7_0106800,0.00014381245564271014
701,PF3D7_0418200,0.0001437929601111834
2344,PF3D7_1005500,0.00014378368303237646
4831,PF3D7_1466900,0.00014376259930333246
1784,PF3D7_0814300,0.00014373702335555142
3142,PF3D7_1207700,0.00014372510392254213
2256,PF3D7_0933400,0.0001437138412503012
3243,PF3D7_1218800,0.00014369257131762847
2664,PF3D7_1103300,0.0001436428418347692
1264,PF3D7_0620800,0.00014364105576904817
2572,PF3D7_1031300,0.00014363068039782134
1985,PF3D7_0903800,0.00014363050411326885
2431,PF3D7_1015000,0.00014359542161107133
2409,PF3D7_1012700,0.00014359060701315445
3444,PF3D7_1240700,0.0001435770140628246
2656,PF3D7_1102400,0.0001435752289629061
3891,PF3D7_1334000,0.00014354094797879493
684,PF3D7_0416300,0.0001434961073591545
2958,PF3D7_1136400,0.00014349314391655463
3942,PF3D7_1339600,0.0001434714985621128
856,PF3D7_0509500,0.00014346920897972124
3826,PF3D7_1326800,0.00014345530811274106
3557,PF3D7_1252900,0.00014343320020607215
1054,PF3D7_0530300,0.00014338503508989082
1353,PF3D7_0630000,0.0001433021062769839
2663,PF3D7_1103200,0.00014328239725940723
4876,PF3D7_1471600,0.00014324824520137066
4437,PF3D7_1422900,0.0001432384222289134
1166,PF3D7_0610200,0.0001431539406275334
3170,PF3D7_1210600,0.00014313694570236804
3884,PF3D7_1333300,0.00014312853487399743
1107,PF3D7_0604200,0.0001430291188101475
631,PF3D7_0410200,0.00014300257238978188
2948,PF3D7_1135300,0.00014295514760540455
2882,PF3D7_1128100,0.0001429092019770634
3863,PF3D7_1331100,0.0001428953142690219
1378,PF3D7_0701600,0.00014286591393528362
1307,PF3D7_0625400,0.00014286082765088375
219,PF3D7_0211600,0.0001428070562933197
1023,PF3D7_0527100,0.00014278049780672573
1615,PF3D7_0727900,0.0001427756329639909
2647,PF3D7_1041200,0.00014273759037862848
2000,PF3D7_0905300,0.00014272430856222387
3798,PF3D7_1323700,0.00014271996843381055
4636,PF3D7_1445200,0.00014269465194669039
1330,PF3D7_0627700,0.00014269027504101972
2370,PF3D7_1008500,0.0001426671902258834
4486,PF3D7_1429300,0.0001426601545894541
1419,PF3D7_0706000,0.00014259491325079276
3861,PF3D7_1330800,0.00014256098280828424
3412,PF3D7_1237100,0.00014255416068338655
1369,PF3D7_0632600,0.00014255322477042793
2577,PF3D7_1031900,0.000142514736881975
4214,PF3D7_1368900,0.00014251406799788
3628,PF3D7_1306300,0.0001424342671752299
1351,PF3D7_0629800,0.0001424291087081757
279,PF3D7_0218000,0.00014241970118809234
4902,PF3D7_1474300,0.00014241957146228615
2545,PF3D7_1028400,0.00014238513541308648
2995,PF3D7_1141000,0.00014238299401581704
1056,PF3D7_0530500,0.00014234833768736094
2022,PF3D7_0907900,0.0001423037311265614
3627,PF3D7_1306200,0.0001423033318127997
3084,PF3D7_1201400,0.00014228553471983771
3614,PF3D7_1304700,0.00014227632973403084
4869,PF3D7_1470900,0.00014223912318012103
3195,PF3D7_1213600,0.00014223763036361287
790,PF3D7_0502500,0.00014223474450443443
1025,PF3D7_0527300,0.00014223275652349777
3983,PF3D7_1344000,0.00014222612424282462
4796,PF3D7_1462800,0.00014218963753836648
2487,PF3D7_1021400,0.0001420898526912426
354,PF3D7_0304700,0.0001420496894638283
2551,PF3D7_1029200,0.00014204099566230116
4449,PF3D7_1425300,0.00014200668085450298
3253,PF3D7_1220000,0.00014200286062267576
2297,PF3D7_1000400,0.00014199670690483583
3939,PF3D7_1339300,0.00014198395702634065
2119,PF3D7_0918100,0.0001419057868005097
4052,PF3D7_1351400,0.0001418915774975064
3385,PF3D7_1234300,0.0001418722316351099
3957,PF3D7_1341300,0.00014183471125227086
1421,PF3D7_0706400,0.00014182407357235237
2177,PF3D7_0924400,0.00014177829004264218
1011,PF3D7_0525600,0.00014177578853443763
1983,PF3D7_0903500,0.00014176827955941155
4650,PF3D7_1446700,0.00014173311852173199
806,PF3D7_0504200,0.00014172837014489668
3705,PF3D7_1314100,0.0001416972853514155
1137,PF3D7_0607400,0.00014167108563165154
1603,PF3D7_0726600,0.00014165947942380614
2089,PF3D7_0915000,0.00014165911526207005
1232,PF3D7_0617200,0.00014163346567438447
2354,PF3D7_1006600,0.00014157801541301934
968,PF3D7_0521100,0.0001415586548650798
2945,PF3D7_1134800,0.0001415559169478834
860,PF3D7_0509900,0.00014151728744682605
1234,PF3D7_0617400,0.0001414827063117539
2007,PF3D7_0906100,0.000141480335050095
1026,PF3D7_0527400,0.00014147397942995614
1552,PF3D7_0720800,0.00014146043117047616
1082,PF3D7_0601400,0.00014142445783362975
4032,PF3D7_1349400,0.00014141876950306587
3528,PF3D7_1249900,0.00014141218419635784
951,PF3D7_0519400,0.00014140147670912607
588,PF3D7_0405700,0.0001413730436284376
4410,PF3D7_1419700,0.0001413621010096517
4651,PF3D7_1446800,0.0001413600501548032
2569,PF3D7_1031000,0.00014135356326818487
558,PF3D7_0402400,0.00014132900466628736
4303,PF3D7_1407400,0.00014122411458947388
2825,PF3D7_1121800,0.00014119086385999078
1143,PF3D7_0608000,0.00014117152323272334
385,PF3D7_0307900,0.00014116432452690773
4903,PF3D7_1474400,0.00014114428070534767
4498,PF3D7_1430500,0.00014112314085114463
3762,PF3D7_1319900,0.000141064244123647
4538,PF3D7_1434600,0.00014103000425189042
4340,PF3D7_1411500,0.00014100739366825076
3872,PF3D7_1332100,0.00014097440009143227
1535,PF3D7_0719100,0.0001409726211127758
1265,PF3D7_0620900,0.0001409523084730979
4559,PF3D7_1436800,0.00014093428794751986
419,PF3D7_0311600,0.00014091871412011146
4530,PF3D7_1433800,0.00014091451986498872
3081,PF3D7_1201100,0.00014090381295543884
135,PF3D7_0201500,0.00014090378277798325
672,PF3D7_0415100,0.0001409027581176712
4730,PF3D7_1455600,0.00014089650412379073
1751,PF3D7_0811000,0.00014086207053112232
1400,PF3D7_0704000,0.00014079410758750124
1682,PF3D7_0803200,0.00014078330123526051
2652,PF3D7_1101100,0.00014074987890890826
3897,PF3D7_1334700,0.0001407140299750338
2267,PF3D7_0934500,0.00014067952938999161
117,PF3D7_0114700,0.00014066949734675154
270,PF3D7_0217100,0.00014066867479018964
1262,PF3D7_0620600,0.0001406313944227711
15,PF3D7_0102500,0.0001406198521412936
1743,PF3D7_0810100,0.00014058764011018173
3416,PF3D7_1237500,0.0001405534463677249
1906,PF3D7_0827100,0.0001405325641212001
481,PF3D7_0318400,0.00014050812251623982
1270,PF3D7_0621400,0.0001404865799569901
4099,PF3D7_1356500,0.00014046009315826322
1438,PF3D7_0708300,0.00014045863806137917
2293,PF3D7_0937600,0.00014041973584904906
1647,PF3D7_0731700,0.00014038178294006532
224,PF3D7_0212200,0.00014037624576829008
4268,PF3D7_1403600,0.00014037253402683755
2733,PF3D7_1111700,0.00014034841143547983
1339,PF3D7_0628600,0.00014031867031758676
641,PF3D7_0411200,0.00014028140359773796
3779,PF3D7_1321800,0.00014026643066258014
2482,PF3D7_1020900,0.00014021028943421226
2322,PF3D7_1003200,0.00014020267025246938
4804,PF3D7_1463800,0.00014019079503657433
2427,PF3D7_1014600,0.00014018483420581333
1540,PF3D7_0719600,0.00014017791796189203
873,PF3D7_0511500,0.00014017435707659205
3234,PF3D7_1217900,0.000140102440791644
2174,PF3D7_0924100,0.00014007981299583443
2713,PF3D7_1108600,0.0001400686638091843
386,PF3D7_0308000,0.00014003818650773053
613,PF3D7_0408300,0.0001400249813869207
2638,PF3D7_1039000,0.00013999688673533813
3274,PF3D7_1222400,0.0001399900535450692
83,PF3D7_0110100,0.0001399812845874779
3844,PF3D7_1328900,0.00013997671924952812
3437,PF3D7_1239800,0.00013996604360790388
1536,PF3D7_0719200,0.000139955975465668
2173,PF3D7_0924000,0.000139943979042682
2756,PF3D7_1114400,0.00013990884845697596
4190,PF3D7_1366400,0.0001398908894268324
502,PF3D7_0320500,0.00013979263227820664
3688,PF3D7_1312300,0.00013978998711188743
74,PF3D7_0109100,0.00013978621137821222
1601,PF3D7_0726400,0.00013977335981387102
4460,PF3D7_1426400,0.00013977214295259809
3341,PF3D7_1229300,0.00013975069278289183
2009,PF3D7_0906300,0.00013974087615387687
1356,PF3D7_0630300,0.00013971464233998712
802,PF3D7_0503800,0.00013971052836634975
946,PF3D7_0518900,0.00013960712979477934
201,PF3D7_0209400,0.00013958754536200465
2270,PF3D7_0934800,0.00013957143112341644
2731,PF3D7_1111400,0.00013955515553705646
4594,PF3D7_1440500,0.00013955437066101375
4720,PF3D7_1454500,0.00013951212181577736
2886,PF3D7_1128500,0.0001394752009919965
3941,PF3D7_1339500,0.0001394707747707684
3638,PF3D7_1307300,0.0001394294430610959
1791,PF3D7_0815100,0.00013937161097599962
3825,PF3D7_1326700,0.0001393466180092256
4221,PF3D7_1369600,0.0001392532867985471
1794,PF3D7_0815500,0.00013924410342871184
2974,PF3D7_1138500,0.00013921340377408617
109,PF3D7_0113600,0.00013919729345185846
1387,PF3D7_0702600,0.00013919515536686664
269,PF3D7_0216900,0.00013908494374357093
473,PF3D7_0317600,0.00013901122499313578
2400,PF3D7_1011800,0.00013892324872424386
1088,PF3D7_0602300,0.0001389175904080791
4333,PF3D7_1410600,0.00013888602241418155
2701,PF3D7_1107300,0.00013882204598727446
1076,PF3D7_0600100,0.000138782457233639
1073,PF3D7_0532900,0.00013877877435968398
1377,PF3D7_0701000,0.00013874459709412978
3931,PF3D7_1338400,0.00013871514890052218
751,PF3D7_0423900,0.00013866034586531987
320,PF3D7_0301100,0.0001386589526796999
2539,PF3D7_1027500,0.0001386433238625918
2692,PF3D7_1106300,0.00013861495302898265
1475,PF3D7_0712400,0.00013861243513499556
2989,PF3D7_1140400,0.00013859325265756594
4235,PF3D7_1373300,0.0001385792780102481
56,PF3D7_0107000,0.00013855833854632617
457,PF3D7_0315900,0.0001385527252832058
4562,PF3D7_1437200,0.000138523138504912
3409,PF3D7_1236800,0.00013852198714616086
4773,PF3D7_1460000,0.0001385200278532949
2836,PF3D7_1123000,0.0001384664692014865
1728,PF3D7_0808300,0.0001384522310772748
3032,PF3D7_1144900,0.00013844399246328194
1038,PF3D7_0528600,0.00013839385491688465
179,PF3D7_0207000,0.00013837877711343663
3883,PF3D7_1333200,0.00013836801052080063
989,PF3D7_0523400,0.00013835898860819842
4757,PF3D7_1458400,0.00013833063781570535
4177,PF3D7_1365000,0.00013830668173444528
2978,PF3D7_1139100,0.0001382750777183189
1228,PF3D7_0616800,0.00013826204356196938
3533,PF3D7_1250400,0.000138251804984526
660,PF3D7_0413800,0.00013817432860773705
2335,PF3D7_1004500,0.00013813002453032307
4118,PF3D7_1358700,0.00013808593347815976
4326,PF3D7_1409900,0.00013801258659356348
2910,PF3D7_1131100,0.00013795293583242893
4135,PF3D7_1360400,0.00013795042057722045
3732,PF3D7_1316900,0.00013793676246298017
3807,PF3D7_1324600,0.00013792706213102803
2889,PF3D7_1128900,0.00013788426012321912
4011,PF3D7_1347100,0.0001378796138223683
1094,PF3D7_0602900,0.00013785402025749715
1243,PF3D7_0618300,0.00013780645312943775
530,PF3D7_0323400,0.00013776482265522009
2176,PF3D7_0924300,0.00013775561720075886
4133,PF3D7_1360200,0.00013775129824760877
1376,PF3D7_0700900,0.00013774878591657
1980,PF3D7_0903200,0.00013774823112922227
1442,PF3D7_0708700,0.00013772821896184005
2118,PF3D7_0918000,0.00013769525288740393
4389,PF3D7_1416800,0.00013769251022144083
1733,PF3D7_0808900,0.0001376819913641739
3143,PF3D7_1207800,0.00013767330211226345
4267,PF3D7_1403400,0.00013766714606938958
1239,PF3D7_0617900,0.0001376434709891782
1362,PF3D7_0631200,0.00013758995937406172
4215,PF3D7_1369000,0.00013757906012705465
3194,PF3D7_1213500,0.0001375356103575258
3788,PF3D7_1322700,0.00013750776421873575
0,Asexual.stage..hpi.,0.00013747475988111274
2211,PF3D7_0928200,0.00013746990994940476
2691,PF3D7_1106200,0.00013745803771443574
4617,PF3D7_1443100,0.0001374512082494814
4482,PF3D7_1428900,0.0001374468297028167
2494,PF3D7_1022100,0.00013741138059678463
4420,PF3D7_1420900,0.00013740769760659942
2683,PF3D7_1105400,0.00013740657911205713
943,PF3D7_0518600,0.000137405568701995
708,PF3D7_0419000,0.00013740370586418587
3806,PF3D7_1324500,0.0001373920445704906
2017,PF3D7_0907300,0.00013739080354665119
1466,PF3D7_0711100,0.0001373545341717964
2302,PF3D7_1000900,0.00013734820840745777
3673,PF3D7_1310800,0.00013732908786727232
3633,PF3D7_1306800,0.00013731913642215504
3451,PF3D7_1241600,0.00013729879935639618
1451,PF3D7_0709600,0.00013729160549408133
4465,PF3D7_1426900,0.0001372885971387961
2260,PF3D7_0933800,0.0001372773503267057
2392,PF3D7_1010900,0.0001372745421966711
2726,PF3D7_1110700,0.00013727067815468022
1347,PF3D7_0629400,0.00013726857349432144
3031,PF3D7_1144800,0.00013721345132256029
1024,PF3D7_0527200,0.00013719954495337798
412,PF3D7_0310900,0.00013718568272327083
2127,PF3D7_0919000,0.00013718164041061752
866,PF3D7_0510700,0.00013717951811340377
981,PF3D7_0522600,0.0001371093270205396
128,PF3D7_0200500,0.00013710312981708982
2060,PF3D7_0912000,0.00013704329488674108
3519,PF3D7_1249000,0.00013704018411429285
2075,PF3D7_0913600,0.0001370336982905913
3689,PF3D7_1312400,0.00013701679082463592
2777,PF3D7_1116700,0.0001370006060459693
4500,PF3D7_1430700,0.00013700044735970613
3775,PF3D7_1321300,0.00013699530528265614
2578,PF3D7_1032000,0.00013693949574311
4256,PF3D7_1402100,0.00013691768881810628
1659,PF3D7_0800500,0.00013687082157017366
93,PF3D7_0111300,0.00013685267651787893
2077,PF3D7_0913800,0.00013684806221426574
3879,PF3D7_1332800,0.00013683795068443203
3902,PF3D7_1335400,0.00013682473441828892
2480,PF3D7_1020700,0.0001368138810516825
3104,PF3D7_1203500,0.00013681073100384043
3739,PF3D7_1317600,0.00013680178295155847
1583,PF3D7_0724100,0.00013678044797450905
4721,PF3D7_1454600,0.00013674710229574368
1965,PF3D7_0901300,0.0001367386777788236
1462,PF3D7_0710700,0.000136729700465639
907,PF3D7_0515000,0.0001366751869491736
2092,PF3D7_0915300,0.00013667500151375587
3336,PF3D7_1228700,0.0001366483064765519
2971,PF3D7_1138100,0.00013657537759024816
874,PF3D7_0511600,0.00013657224096236628
3996,PF3D7_1345500,0.00013656490479519847
344,PF3D7_0303600,0.00013655390304787975
1671,PF3D7_0802000,0.00013654836157202323
1889,PF3D7_0825300,0.0001364623742368118
388,PF3D7_0308200,0.00013641603394299622
4942,PF3D7_1478500,0.0001363766191499351
376,PF3D7_0306900,0.00013633730897415748
1027,PF3D7_0527500,0.00013633223548720745
4086,PF3D7_1355100,0.000136321654982379
1218,PF3D7_0615800,0.00013628787000404764
1932,PF3D7_0830200,0.0001362824952847778
4924,PF3D7_1476500,0.00013625964723594226
4258,PF3D7_1402300,0.00013625230879265769
4787,PF3D7_1461800,0.00013618673256725683
2117,PF3D7_0917900,0.0001361699157900666
2086,PF3D7_0914700,0.00013615569810953852
3661,PF3D7_1309600,0.00013614614244436755
868,PF3D7_0511000,0.00013614169021193787
4145,PF3D7_1361700,0.00013610057821212415
1806,PF3D7_0816700,0.00013608972997810633
1997,PF3D7_0905000,0.00013604524095938233
2339,PF3D7_1004900,0.00013603826691246156
1740,PF3D7_0809800,0.00013602503288462803
4602,PF3D7_1441400,0.00013600655828088776
893,PF3D7_0513500,0.00013600017770386594
3870,PF3D7_1331800,0.00013599942563618204
4603,PF3D7_1441500,0.00013599612083119207
4062,PF3D7_1352600,0.0001359863680399173
2754,PF3D7_1114000,0.00013592103492217786
2597,PF3D7_1034000,0.0001359189940672296
585,PF3D7_0405400,0.00013591518648199723
2740,PF3D7_1112600,0.00013591042458905225
3001,PF3D7_1141600,0.00013589611612036984
1155,PF3D7_0609100,0.0001358835137763463
2953,PF3D7_1135900,0.00013586257305742635
1993,PF3D7_0904600,0.00013585026872409527
4576,PF3D7_1438700,0.0001358307410335956
1805,PF3D7_0816600,0.00013582745329470045
3279,PF3D7_1222900,0.00013581722444406163
3186,PF3D7_1212400,0.00013581516008463323
4599,PF3D7_1441100,0.0001357981896322956
3004,PF3D7_1141900,0.00013577900699286328
2960,PF3D7_1136800,0.000135652679614073
2455,PF3D7_1017800,0.00013563949065851112
1507,PF3D7_0716100,0.00013563505202046674
2121,PF3D7_0918300,0.00013560489727573903
3919,PF3D7_1337200,0.00013559386041585997
2002,PF3D7_0905500,0.00013559114985392079
4561,PF3D7_1437000,0.0001355910534837764
2324,PF3D7_1003400,0.00013558663354346708
2881,PF3D7_1127900,0.00013555330470822657
4169,PF3D7_1364200,0.00013554567378363708
586,PF3D7_0405500,0.0001354777668490262
3210,PF3D7_1215200,0.00013547265543324818
1569,PF3D7_0722600,0.0001354711988750172
3851,PF3D7_1329600,0.00013546688879803912
1022,PF3D7_0527000,0.00013546420501078042
