,Feature,W,Scaled
1562,PF3D7_0629000,1.1544995307922363,0.17242432
4627,PF3D7_1360300,1.1544995307922363,0.17242432
2210,PF3D7_0831500,1.1544994115829468,0.1723938
3394,PF3D7_1140200,1.1544994115829468,0.1723938
1415,PF3D7_0614400,1.1544992923736572,0.17233276
1371,PF3D7_0610000,1.1544991731643677,0.17230225
2177,PF3D7_0828100,1.1544991731643677,0.17230225
1491,PF3D7_0622000,1.1544990539550781,0.17224121
3508,PF3D7_1201600,1.154498815536499,0.17214966
4027,PF3D7_1254600,1.154498815536499,0.17214966
1073,PF3D7_0512200,1.154498815536499,0.17214966
727,PF3D7_0402000,1.1544986963272095,0.17208862
1777,PF3D7_0719700,1.15449857711792,0.1720581
2007,PF3D7_0811000,1.1544984579086304,0.17199707
807,PF3D7_0410300,1.1544983386993408,0.17196655
1349,PF3D7_0607900,1.1544982194900513,0.17190552
818,PF3D7_0411400,1.1544982194900513,0.17190552
965,PF3D7_0501200,1.1544979810714722,0.17181396
4827,PF3D7_1408000,1.1544976234436035,0.17166138
2982,PF3D7_1038100,1.154497504234314,0.17163086
5079,PF3D7_1433900,1.1544972658157349,0.17150879
3503,PF3D7_1201100,1.1544972658157349,0.17150879
750,PF3D7_0404500,1.1544969081878662,0.17138672
1301,PF3D7_0603100,1.154496669769287,0.17129517
2647,PF3D7_1004200,1.154496669769287,0.17129517
2123,PF3D7_0822700,1.1544965505599976,0.17123413
749,PF3D7_0404400,1.154496431350708,0.1711731
4288,PF3D7_1325900,1.1544959545135498,0.17098999
4997,PF3D7_1425800,1.1544959545135498,0.17098999
1853,PF3D7_0727700,1.1544954776763916,0.17080688
2139,PF3D7_0824300,1.154495358467102,0.17074585
497,PF3D7_0303100,1.154495358467102,0.17074585
471,PF3D7_0300200,1.154495120048523,0.1706543
1767,PF3D7_0718700,1.1544948816299438,0.17056274
4541,PF3D7_1351400,1.1544948816299438,0.17056274
5147,PF3D7_1440700,1.1544947624206543,0.17050171
851,PF3D7_0415300,1.1544946432113647,0.17047119
956,PF3D7_0500300,1.1544946432113647,0.17047119
2051,PF3D7_0815400,1.1544945240020752,0.17041016
5074,PF3D7_1433400,1.1544945240020752,0.17041016
1728,PF3D7_0714700,1.1544945240020752,0.17041016
5318,PF3D7_1457800,1.1544945240020752,0.17041016
2643,PF3D7_1003800,1.1544944047927856,0.17037964
4262,PF3D7_1323300,1.1544941663742065,0.17025757
4369,PF3D7_1334000,1.154494047164917,0.17022705
5437,PF3D7_1469700,1.154494047164917,0.17022705
5284,PF3D7_1454400,1.1544939279556274,0.17016602
1212,PF3D7_0526100,1.1544936895370483,0.17007446
2730,PF3D7_1012600,1.1544934511184692,0.16998291
4477,PF3D7_1345000,1.1544934511184692,0.16998291
398,PF3D7_0215800,1.1544932126998901,0.16989136
426,PF3D7_0218600,1.1544932126998901,0.16989136
4366,PF3D7_1333700,1.154492974281311,0.1697998
4042,PF3D7_1301300,1.154492974281311,0.1697998
1170,PF3D7_0521900,1.154492974281311,0.1697998
2665,PF3D7_1006000,1.1544926166534424,0.16964722
3817,PF3D7_1232900,1.1544924974441528,0.16958618
4400,PF3D7_1337200,1.1544923782348633,0.16955566
4067,PF3D7_1303800,1.1544922590255737,0.16949463
5483,PF3D7_1474300,1.1544921398162842,0.16946411
4840,PF3D7_1409300,1.1544921398162842,0.16946411
621,PF3D7_0315600,1.1544920206069946,0.16940308
5505,PF3D7_1476500,1.1544920206069946,0.16940308
2809,PF3D7_1020500,1.154491901397705,0.16934204
5116,PF3D7_1437600,1.154491901397705,0.16934204
1474,PF3D7_0620300,1.154491662979126,0.16925049
4101,PF3D7_1307200,1.1544915437698364,0.16921997
2987,PF3D7_1038600,1.1544915437698364,0.16921997
1047,PF3D7_0509500,1.1544914245605469,0.16915894
137,PF3D7_0104400,1.1544914245605469,0.16915894
5467,PF3D7_1472700,1.1544913053512573,0.16912842
4175,PF3D7_1314600,1.1544913053512573,0.16912842
4838,PF3D7_1409100,1.1544911861419678,0.16906738
787,PF3D7_0408300,1.1544909477233887,0.16897583
3761,PF3D7_1227200,1.1544908285140991,0.1689148
4030,PF3D7_1255000,1.15449059009552,0.16882324
446,PF3D7_0220600,1.1544904708862305,0.1687622
75,MAL7.594185.594270....krv.,1.1544904708862305,0.1687622
223,PF3D7_0113400,1.1544904708862305,0.1687622
1384,PF3D7_0611300,1.154490351676941,0.16873169
3567,PF3D7_1207600,1.1544902324676514,0.16867065
1166,PF3D7_0521500,1.1544901132583618,0.16864014
5037,PF3D7_1429700,1.1544901132583618,0.16864014
2317,PF3D7_0908900,1.1544898748397827,0.16854858
546,PF3D7_0308000,1.1544898748397827,0.16854858
2536,PF3D7_0930900,1.1544897556304932,0.16848755
3535,PF3D7_1204300,1.1544897556304932,0.16848755
78,MAL8.1272089.1272432.....r,1.154489517211914,0.168396
1494,PF3D7_0622300,1.1544891595840454,0.16824341
2098,PF3D7_0820200,1.1544890403747559,0.16821289
1709,PF3D7_0712800,1.1544889211654663,0.16815186
1646,PF3D7_0705800,1.1544889211654663,0.16815186
5311,PF3D7_1457100,1.1544888019561768,0.16809082
4812,PF3D7_1406500,1.1544886827468872,0.1680603
3809,PF3D7_1232100,1.1544883251190186,0.16790771
2866,PF3D7_1026200,1.1544883251190186,0.16790771
3464,PF3D7_1147300,1.154488205909729,0.1678772
3171,PF3D7_1117800,1.15448796749115,0.16775513
4060,PF3D7_1303100,1.1544878482818604,0.16772461
4272,PF3D7_1324300,1.1544878482818604,0.16772461
4237,PF3D7_1320800,1.1544876098632812,0.16763306
5100,PF3D7_1436000,1.1544874906539917,0.16757202
1690,PF3D7_0710500,1.1544874906539917,0.16757202
2015,PF3D7_0811800,1.1544874906539917,0.16757202
3884,PF3D7_1239700,1.1544873714447021,0.16751099
4628,PF3D7_1360400,1.1544872522354126,0.16748047
3643,PF3D7_1215300,1.154487133026123,0.16741943
2459,PF3D7_0923200,1.154486894607544,0.16732788
25,MAL12.354467.354531.......,1.154486894607544,0.16732788
4501,PF3D7_1347400,1.154486894607544,0.16732788
233,PF3D7_0114600,1.1544867753982544,0.16729736
4708,PF3D7_1368500,1.1544867753982544,0.16729736
1215,PF3D7_0526400,1.1544866561889648,0.16723633
2816,PF3D7_1021200,1.1544865369796753,0.1671753
4102,PF3D7_1307300,1.1544865369796753,0.1671753
1304,PF3D7_0603400,1.1544864177703857,0.16714478
431,PF3D7_0219100,1.1544864177703857,0.16714478
4239,PF3D7_1321000,1.1544861793518066,0.16705322
625,PF3D7_0316000,1.1544859409332275,0.16696167
2699,PF3D7_1009500,1.1544854640960693,0.16674805
2961,PF3D7_1035800,1.1544853448867798,0.16671753
5157,PF3D7_1441700,1.1544852256774902,0.1666565
2290,PF3D7_0906200,1.1544851064682007,0.16659546
3424,PF3D7_1143200,1.1544849872589111,0.16656494
2209,PF3D7_0831400,1.1544848680496216,0.1665039
455,PF3D7_0221500,1.1544848680496216,0.1665039
2460,PF3D7_0923300,1.1544846296310425,0.16641235
3749,PF3D7_1226000,1.1544842720031738,0.16625977
1206,PF3D7_0525500,1.1544842720031738,0.16625977
5032,PF3D7_1429200,1.1544842720031738,0.16625977
2687,PF3D7_1008200,1.1544842720031738,0.16625977
1577,PF3D7_0630500,1.1544841527938843,0.16622925
2725,PF3D7_1012100,1.1544840335845947,0.16616821
4656,PF3D7_1363300,1.1544840335845947,0.16616821
2040,PF3D7_0814200,1.1544840335845947,0.16616821
1653,PF3D7_0706600,1.1544839143753052,0.1661377
631,PF3D7_0316500,1.1544839143753052,0.1661377
5451,PF3D7_1471100,1.154483675956726,0.16604614
3678,PF3D7_1218900,1.1544835567474365,0.1659851
4539,PF3D7_1351200,1.1544835567474365,0.1659851
2050,PF3D7_0815300,1.1544835567474365,0.1659851
4081,PF3D7_1305200,1.154483437538147,0.16592407
1364,PF3D7_0609300,1.1544833183288574,0.16589355
1830,PF3D7_0725000,1.1544831991195679,0.16583252
2438,PF3D7_0921100,1.1544830799102783,0.165802
2047,PF3D7_0815000,1.1544830799102783,0.165802
2628,PF3D7_1002300,1.1544828414916992,0.16567993
2761,PF3D7_1015700.1,1.1544828414916992,0.16567993
4418,PF3D7_1339000,1.1544827222824097,0.16564941
3409,PF3D7_1141700,1.1544824838638306,0.16555786
3796,PF3D7_1230700,1.1544824838638306,0.16555786
5229,PF3D7_1448900,1.1544824838638306,0.16555786
3408,PF3D7_1141600,1.154482364654541,0.16549683
4473,PF3D7_1344600,1.1544822454452515,0.16546631
946,PF3D7_0425100,1.1544820070266724,0.16534424
4161,PF3D7_1313200,1.1544820070266724,0.16534424
5078,PF3D7_1433800,1.1544820070266724,0.16534424
371,PF3D7_0213100,1.1544820070266724,0.16534424
49,MAL3.1023638.1023850.bc..r,1.1544817686080933,0.16525269
3692,PF3D7_1220300,1.1544816493988037,0.16522217
1736,PF3D7_0715600,1.1544815301895142,0.16516113
5193,PF3D7_1445300,1.1544815301895142,0.16516113
981,PF3D7_0502800,1.1544815301895142,0.16516113
1508,PF3D7_0623700,1.154481291770935,0.16506958
3843,PF3D7_1235600,1.154481291770935,0.16506958
2374,PF3D7_0914700,1.1544811725616455,0.16500854
4335,PF3D7_1330600,1.1544811725616455,0.16500854
1995,PF3D7_0809800,1.1544811725616455,0.16500854
4599,PF3D7_1357500,1.154481053352356,0.16497803
4543,PF3D7_1351600,1.1544808149337769,0.16488647
1501,PF3D7_0623000,1.1544805765151978,0.1647644
3129,PF3D7_1113500,1.1544803380966187,0.16467285
2980,PF3D7_1037900,1.1544803380966187,0.16467285
1156,PF3D7_0520500,1.1544803380966187,0.16467285
1144,PF3D7_0519300,1.154479742050171,0.16442871
4010,PF3D7_1252700,1.154479742050171,0.16442871
999,PF3D7_0504700,1.154479742050171,0.16442871
3575,PF3D7_1208400,1.154479742050171,0.16442871
3093,PF3D7_1109900,1.1544796228408813,0.1643982
1230,PF3D7_0527900,1.1544793844223022,0.16430664
449,PF3D7_0220900,1.1544793844223022,0.16430664
4515,PF3D7_1348800,1.1544793844223022,0.16430664
2478,PF3D7_0925100,1.1544791460037231,0.16421509
4654,PF3D7_1363100,1.1544791460037231,0.16421509
4897,PF3D7_1415000,1.1544791460037231,0.16421509
1458,PF3D7_0618700,1.1544790267944336,0.16415405
99,MAL9.937155.937259.....r..,1.1544790267944336,0.16415405
3858,PF3D7_1237100,1.1544790267944336,0.16415405
2133,PF3D7_0823700,1.154478907585144,0.16409302
3120,PF3D7_1112600,1.154478907585144,0.16409302
3725,PF3D7_1223600,1.1544787883758545,0.1640625
2937,PF3D7_1033400,1.1544787883758545,0.1640625
2896,PF3D7_1029300,1.1544785499572754,0.16397095
1845,PF3D7_0726900,1.1544785499572754,0.16397095
3000,PF3D7_1040400,1.1544784307479858,0.16390991
2550,PF3D7_0932300,1.1544784307479858,0.16390991
4598,PF3D7_1357400,1.1544784307479858,0.16390991
5014,PF3D7_1427400.2,1.1544783115386963,0.16384888
4079,PF3D7_1305000,1.1544781923294067,0.16381836
1287,PF3D7_0601700,1.154477834701538,0.16366577
5235,PF3D7_1449500,1.1544777154922485,0.16363525
2476,PF3D7_0924900,1.1544777154922485,0.16363525
4657,PF3D7_1363400,1.154477596282959,0.16357422
1111,PF3D7_0516000,1.154477596282959,0.16357422
3730,PF3D7_1224100,1.154477596282959,0.16357422
2495,PF3D7_0926800,1.154477596282959,0.16357422
2172,PF3D7_0827600,1.1544774770736694,0.16351318
3139,PF3D7_1114600,1.1544774770736694,0.16351318
4181,PF3D7_1315200,1.1544774770736694,0.16351318
4991,PF3D7_1425200,1.1544774770736694,0.16351318
37,MAL14.1184520.1184577....k,1.1544772386550903,0.16342163
3594,PF3D7_1210200,1.1544771194458008,0.16339111
254,PF3D7_0201300,1.1544771194458008,0.16339111
119,PF3D7_0102600,1.1544771194458008,0.16339111
4059,PF3D7_1303000,1.1544770002365112,0.16333008
535,PF3D7_0306900,1.1544767618179321,0.16323853
3262,PF3D7_1126900,1.1544767618179321,0.16323853
4711,PF3D7_1368800,1.1544767618179321,0.16323853
3080,PF3D7_1108600,1.1544767618179321,0.16323853
801,PF3D7_0409700,1.1544766426086426,0.16317749
177,PF3D7_0108400.1,1.1544766426086426,0.16317749
2362,PF3D7_0913500,1.1544764041900635,0.16308594
325,PF3D7_0208400,1.154476284980774,0.16305542
5533,PF3D7_1479500,1.154476284980774,0.16305542
1644,PF3D7_0705600,1.154476284980774,0.16305542
2953,PF3D7_1035000,1.1544761657714844,0.16299438
2569,PF3D7_0934200,1.1544761657714844,0.16299438
5009,PF3D7_1427000,1.1544760465621948,0.16293335
2427,PF3D7_0920000,1.1544759273529053,0.16290283
4201,PF3D7_1317200,1.1544758081436157,0.1628418
2741,PF3D7_1013700,1.1544756889343262,0.16281128
4547,PF3D7_1352000,1.1544756889343262,0.16281128
2175,PF3D7_0827900,1.1544753313064575,0.16265869
5001,PF3D7_1426200,1.1544753313064575,0.16265869
3061,PF3D7_1106700,1.1544753313064575,0.16265869
235,PF3D7_0114800,1.154475212097168,0.16259766
682,PF3D7_0321600,1.154475212097168,0.16259766
1094,PF3D7_0514300,1.1544750928878784,0.16256714
4957,PF3D7_1421400,1.1544749736785889,0.1625061
4371,PF3D7_1334200,1.1544748544692993,0.16247559
2850,PF3D7_1024600,1.1544748544692993,0.16247559
1078,PF3D7_0512700,1.1544748544692993,0.16247559
4141,PF3D7_1311200,1.1544747352600098,0.16241455
1269,PF3D7_0532200,1.1544746160507202,0.16238403
1760,PF3D7_0718000,1.1544744968414307,0.162323
5447,PF3D7_1470700,1.1544743776321411,0.16226196
3711,PF3D7_1222200,1.1544742584228516,0.16223145
3570,PF3D7_1207900,1.154474139213562,0.16217041
5431,PF3D7_1469100,1.1544740200042725,0.1621399
1051,PF3D7_0509900,1.154473900794983,0.16207886
513,PF3D7_0304700,1.1544737815856934,0.16201782
2561,PF3D7_0933400,1.1544737815856934,0.16201782
2358,PF3D7_0913100,1.1544736623764038,0.1619873
1088,PF3D7_0513700,1.1544734239578247,0.16189575
660,PF3D7_0319400,1.1544731855392456,0.1618042
5487,PF3D7_1474700,1.1544731855392456,0.1618042
2206,PF3D7_0831100,1.154473066329956,0.16174316
3292,PF3D7_1130000,1.154473066329956,0.16174316
1938,PF3D7_0803700,1.1544729471206665,0.16168213
3278,PF3D7_1128500,1.1544729471206665,0.16168213
3421,PF3D7_1142900,1.1544729471206665,0.16168213
3315,PF3D7_1132300,1.154472827911377,0.16165161
3447,PF3D7_1145500,1.154472827911377,0.16165161
28,MAL13.1213708.1213907.bcgk,1.154472827911377,0.16165161
3650,PF3D7_1216000,1.154472827911377,0.16165161
3728,PF3D7_1223900,1.1544727087020874,0.16159058
902,PF3D7_0420400,1.1544725894927979,0.16156006
2457,PF3D7_0923000,1.1544725894927979,0.16156006
410,PF3D7_0217000,1.1544725894927979,0.16156006
647,PF3D7_0318100,1.1544724702835083,0.16149902
1453,PF3D7_0618200,1.1544722318649292,0.16140747
3291,PF3D7_1129900,1.1544721126556396,0.16134644
3983,PF3D7_1249900,1.15447199344635,0.16131592
380,PF3D7_0214000,1.154471755027771,0.16122437
5170,PF3D7_1443000,1.154471516609192,0.1611023
1864,PF3D7_0728800,1.154471516609192,0.1611023
5227,PF3D7_1448700,1.1544713973999023,0.16107178
1254,PF3D7_0530300,1.1544711589813232,0.16098022
626,PF3D7_0316100,1.1544709205627441,0.16088867
4785,PF3D7_1403900,1.1544709205627441,0.16088867
491,PF3D7_0302500,1.1544708013534546,0.16082764
3116,PF3D7_1112200,1.1544708013534546,0.16082764
1685,PF3D7_0710000,1.1544708013534546,0.16082764
1810,PF3D7_0723000,1.154470682144165,0.1607666
400,PF3D7_0216000,1.1544705629348755,0.16073608
5274,PF3D7_1453400,1.1544703245162964,0.16064453
876,PF3D7_0417800,1.1544703245162964,0.16064453
1072,PF3D7_0512100,1.1544703245162964,0.16064453
645,PF3D7_0317900,1.1544703245162964,0.16064453
5509,PF3D7_1476900,1.1544702053070068,0.1605835
5540,DHA,1.1544702053070068,0.1605835
1146,PF3D7_0519500,1.1544700860977173,0.16055298
3205,PF3D7_1121200,1.1544700860977173,0.16055298
2153,PF3D7_0825700,1.1544698476791382,0.16043091
5129,PF3D7_1438900,1.1544697284698486,0.16040039
5501,PF3D7_1476100,1.1544694900512695,0.16030884
170,PF3D7_0107700,1.1544694900512695,0.16030884
2132,PF3D7_0823600,1.15446937084198,0.1602478
0,MAL1.465720.465873.bc..rv..,1.1544692516326904,0.16018677
2225,PF3D7_0833000,1.1544692516326904,0.16018677
3641,PF3D7_1215100,1.1544691324234009,0.16015625
5020,PF3D7_1428000,1.1544691324234009,0.16015625
4449,PF3D7_1342200,1.1544691324234009,0.16015625
2856,PF3D7_1025200,1.1544690132141113,0.16009521
3805,PF3D7_1231600,1.1544688940048218,0.1600647
4172,PF3D7_1314300,1.1544688940048218,0.1600647
3138,PF3D7_1114500,1.1544688940048218,0.1600647
4709,PF3D7_1368600,1.1544688940048218,0.1600647
3294,PF3D7_1130200,1.1544687747955322,0.16000366
2060,PF3D7_0816300,1.1544686555862427,0.15997314
603,PF3D7_0313800,1.1544685363769531,0.15991211
5248,PF3D7_1450800,1.1544685363769531,0.15991211
762,PF3D7_0405700,1.1544685363769531,0.15991211
1730,PF3D7_0715000,1.1544685363769531,0.15991211
2974,PF3D7_1037300,1.1544684171676636,0.15985107
4611,PF3D7_1358700,1.1544681787490845,0.15975952
5219,PF3D7_1447900,1.154468059539795,0.159729
1080,PF3D7_0512900,1.154468059539795,0.159729
961,PF3D7_0500800,1.154468059539795,0.159729
4123,PF3D7_1309400,1.154468059539795,0.159729
658,PF3D7_0319200,1.154468059539795,0.159729
2595,PF3D7_0936800,1.1544679403305054,0.15966797
3906,PF3D7_1242200,1.1544678211212158,0.15963745
1689,PF3D7_0710400,1.1544677019119263,0.15957642
1263,PF3D7_0531200,1.1544677019119263,0.15957642
5526,PF3D7_1478600,1.1544677019119263,0.15957642
2828,PF3D7_1022400,1.1544675827026367,0.15951538
4268,PF3D7_1323900,1.1544675827026367,0.15951538
4296,PF3D7_1326700,1.1544675827026367,0.15951538
392,PF3D7_0215200,1.1544675827026367,0.15951538
5257,PF3D7_1451700,1.1544675827026367,0.15951538
985,PF3D7_0503200,1.1544674634933472,0.15948486
687,PF3D7_0322100,1.1544673442840576,0.15942383
1820,PF3D7_0724000,1.1544673442840576,0.15942383
2657,PF3D7_1005200,1.154467225074768,0.15939331
5312,PF3D7_1457200,1.154467225074768,0.15939331
579,PF3D7_0311200,1.154466986656189,0.15927124
3489,PF3D7_1150100,1.154466986656189,0.15927124
1466,PF3D7_0619500,1.154466986656189,0.15927124
874,PF3D7_0417600,1.1544668674468994,0.15924072
329,PF3D7_0208800,1.1544668674468994,0.15924072
367,PF3D7_0212700,1.1544668674468994,0.15924072
3764,PF3D7_1227500,1.1544667482376099,0.15917969
3660,PF3D7_1217100.1,1.1544667482376099,0.15917969
4669,PF3D7_1364600,1.1544667482376099,0.15917969
1659,PF3D7_0707400,1.1544667482376099,0.15917969
5058,PF3D7_1431800,1.1544665098190308,0.15908813
4806,PF3D7_1405900,1.1544665098190308,0.15908813
1678,PF3D7_0709300,1.1544665098190308,0.15908813
5221,PF3D7_1448100,1.1544662714004517,0.15899658
4044,PF3D7_1301500,1.154466152191162,0.15893555
2857,PF3D7_1025300,1.154465675354004,0.15875244
2754,PF3D7_1015000,1.154465675354004,0.15875244
186,PF3D7_0109300,1.1544655561447144,0.15872192
5305,PF3D7_1456500,1.1544653177261353,0.15859985
1510,PF3D7_0623900,1.1544651985168457,0.15856934
3995,PF3D7_1251100,1.1544651985168457,0.15856934
2442,PF3D7_0921500,1.1544651985168457,0.15856934
3417,PF3D7_1142500,1.1544650793075562,0.1585083
4221,PF3D7_1319200,1.1544650793075562,0.1585083
2409,PF3D7_0918200,1.1544649600982666,0.15847778
2011,PF3D7_0811400,1.1544649600982666,0.15847778
921,PF3D7_0422600,1.154464840888977,0.15841675
1623,PF3D7_0703500,1.154464840888977,0.15841675
5175,PF3D7_1443500,1.1544647216796875,0.15835571
4043,PF3D7_1301400,1.1544647216796875,0.15835571
678,PF3D7_0321200,1.154464602470398,0.1583252
3854,PF3D7_1236700,1.154464602470398,0.1583252
1022,PF3D7_0507000,1.1544644832611084,0.15826416
219,PF3D7_0113000,1.1544643640518188,0.15823364
1048,PF3D7_0509600,1.1544643640518188,0.15823364
3533,PF3D7_1204100,1.1544642448425293,0.1581726
4566,PF3D7_1353900,1.1544642448425293,0.1581726
2527,PF3D7_0930000,1.1544641256332397,0.15814209
1435,PF3D7_0616400,1.1544640064239502,0.15808105
3411,PF3D7_1141900,1.1544638872146606,0.15802002
1429,PF3D7_0615800,1.1544638872146606,0.15802002
860,PF3D7_0416200,1.1544638872146606,0.15802002
1971,PF3D7_0807200,1.154463529586792,0.15789795
1589,PF3D7_0632400,1.154463529586792,0.15789795
3701,PF3D7_1221200,1.154463291168213,0.1578064
3984,PF3D7_1250000,1.1544630527496338,0.15768433
1141,PF3D7_0519000,1.1544630527496338,0.15768433
3827,PF3D7_1234000,1.1544630527496338,0.15768433
4562,PF3D7_1353500,1.1544630527496338,0.15768433
3247,PF3D7_1125400,1.1544629335403442,0.15765381
323,PF3D7_0208200,1.1544628143310547,0.15759277
5081,PF3D7_1434100,1.1544628143310547,0.15759277
4173,PF3D7_1314400,1.1544626951217651,0.15756226
2343,PF3D7_0911500.1,1.1544626951217651,0.15756226
2348,PF3D7_0912000,1.1544625759124756,0.15750122
145,PF3D7_0105200,1.1544625759124756,0.15750122
2574,PF3D7_0934700,1.1544625759124756,0.15750122
3705,PF3D7_1221600,1.154462456703186,0.15744019
5342,PF3D7_1460200,1.154462456703186,0.15744019
2364,PF3D7_0913700,1.1544623374938965,0.15740967
4801,PF3D7_1405400,1.154462218284607,0.15734863
3175,PF3D7_1118200,1.1544619798660278,0.15725708
5485,PF3D7_1474500,1.1544619798660278,0.15725708
4920,PF3D7_1417300,1.1544619798660278,0.15725708
4326,PF3D7_1329700,1.1544617414474487,0.15716553
585,PF3D7_0311800,1.1544617414474487,0.15716553
4068,PF3D7_1303900,1.1544616222381592,0.15710449
2649,PF3D7_1004400,1.15446138381958,0.15701294
4648,PF3D7_1362500,1.154461145401001,0.15692139
3347,PF3D7_1135500,1.154461145401001,0.15692139
5167,PF3D7_1442700,1.154461145401001,0.15692139
2292,PF3D7_0906400,1.1544610261917114,0.15689087
2655,PF3D7_1005000,1.1544610261917114,0.15689087
2137,PF3D7_0824100,1.1544609069824219,0.15682983
932,PF3D7_0423700,1.1544609069824219,0.15682983
4457,PF3D7_1343000,1.1544607877731323,0.1567688
4219,PF3D7_1319000,1.1544607877731323,0.1567688
2606,PF3D7_1000100,1.1544607877731323,0.1567688
2824,PF3D7_1022000,1.1544607877731323,0.1567688
1667,PF3D7_0708200,1.1544607877731323,0.1567688
3544,PF3D7_1205300,1.1544607877731323,0.1567688
1842,PF3D7_0726600,1.1544606685638428,0.15673828
2559,PF3D7_0933200,1.1544606685638428,0.15673828
4980,PF3D7_1423700,1.1544605493545532,0.15667725
1546,PF3D7_0627400,1.1544605493545532,0.15667725
2174,PF3D7_0827800,1.1544605493545532,0.15667725
1007,PF3D7_0505500,1.1544605493545532,0.15667725
2637,PF3D7_1003200,1.1544604301452637,0.15664673
